Ticker,Name
ZCECSL17,Edelweiss Commodities Services Ltd
0EFSL18G,Edelweiss Financial Services Ltd
ZCECSL17A,Edelweiss Commodities Services Ltd
0EFSL18H,Edelweiss Financial Services Ltd
ZCECSL17B,Edelweiss Commodities Services Ltd
ZCECSL17C,Edelweiss Commodities Services Ltd
ZCECSL18,Edelweiss Commodities Services Ltd
ZCECSL18A,Edelweiss Commodities Services Ltd
ECLF7J502A,ECL Finance Ltd
ZCECSL18B,Edelweiss Commodities Services Ltd
ZCECSL18C,Edelweiss Commodities Services Ltd
ECLF7J502B,ECL Finance Ltd
ZCECSL18D,Edelweiss Commodities Services Ltd
ECLF7J502C,ECL Finance Ltd
ZCECSL18E,Edelweiss Commodities Services Ltd
ZCECSL18F,Edelweiss Commodities Services Ltd
1015ECSL17,Edelweiss Commodities Services Ltd
6FCRL21A,Future Corporate Resources Ltd
6FCRL21B,Future Corporate Resources Ltd
145RML20,RGVN (North East) Microfinance Ltd
19RSDPL19,Radius Sumer Developers Private Ltd
87808KMPL18,Kotak Mahindra Prime Ltd
0KMPL18D,Kotak Mahindra Prime Ltd
88181MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
88077MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
1275JFSL17,Janalakshmi Financial Services Ltd
1285JFSL18,Janalakshmi Financial Services Ltd
1310JFSL19,Janalakshmi Financial Services Ltd
853PFC2020,Power Finance Corporation Ltd
1166EFL20,Equitas Finance Ltd
1125SIL20B,Simplex Infrastructures Ltd
91233SCUF17,Shriram-City Union Finance Ltd
91170SCUF16,Shriram-City Union Finance Ltd
KMP29JULY15,Kotak Mahindra Prime Ltd
1015ECSL17A,Edelweiss Commodities Services Ltd
1184SFPL16,Sonata Finance Pvt Ltd
1015ECL19,ECL Finance Ltd
1015ECL18,ECL Finance Ltd
1285JFSL18C,Janalakshmi Financial Services Ltd
878ILFS20,Infrastructure Leasing &amp; Financial Services Ltd
1285JFSL18A,Janalakshmi Financial Services Ltd
875ILFS20,Infrastructure Leasing &amp; Financial Services Ltd
1285JFSL21,Janalakshmi Financial Services Ltd
825SAIL18,Steel Authority of India Ltd
90554MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
87820MMFL19,Mahindra &amp; Mahindra Financial Services Ltd
88025MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
875MMFL17,Mahindra &amp; Mahindra Financial Services Ltd
855RJIL18,Reliance Jio Infocomm Ltd
840RJIL18,Reliance Jio Infocomm Ltd
840RJIL18B,Reliance Jio Infocomm Ltd
0BFL17AB,Bajaj Finance Ltd
1184AFSPL17,Arohan Financial Services Pvt Ltd
1055HLF18,Hinduja Leyland Finance Ltd
1055HLF19,Hinduja Leyland Finance Ltd
1055HFL20,Hinduja Leyland Finance Ltd
1184AMPL17,Asirvad Microfinance Pvt Ltd
0BFL17AC,Bajaj Finance Ltd
0BFL17AD,Bajaj Finance Ltd
0BFL18,Bajaj Finance Ltd
0BFL18E,Bajaj Finance Ltd
0BFL18F,Bajaj Finance Ltd
0BFL18G,Bajaj Finance Ltd
1285JFSL18B,Janalakshmi Financial Services Ltd
0BFL18H,Bajaj Finance Ltd
0BFL18I,Bajaj Finance Ltd
1275JFSL17A,Janalakshmi Financial Services Ltd
885BFL18,Bajaj Finance Ltd
875ILFS20A,Infrastructure Leasing &amp; Financial Services Ltd
91794SCUF17,Shriram-City Union Finance Ltd
895YES25,Yes Bank Ltd
1375SCNL19,SATIN CREDITCARE NETWORK Ltd
15PIFSPL20,Pan India Food Solutions Pvt Ltd
1184FFSPL17,Future Financial Servicess Pvt Ltd
125SOBHA19,Sobha Ltd
9RCL17,Reliance Capital Ltd
899CFSPL17,Credila Financial Services Pvt Ltd
14PSCL19A,Paranjape Schemes (Construction) Ltd
12SL17,Sobha Ltd
12SL18,Sobha Ltd
12SL19,Sobha Ltd
881HDB18,HDB FINANCIAL SERVICES Ltd
0HDB18A,HDB FINANCIAL SERVICES Ltd
0HDB18B,HDB FINANCIAL SERVICES Ltd
1070AUHFL18,Au Housing Finance Ltd
980CEAT25,Ceat Ltd
1010AFSL25,Avanse Financial Services Ltd
975PKHIL16,Patel KNR Heavy Infrastructures Ltd
975PKHIL17,Patel KNR Heavy Infrastructures Ltd
975PKHIL17A,Patel KNR Heavy Infrastructures Ltd
975PKHIL18,Patel KNR Heavy Infrastructures Ltd
975PKHIL18A,Patel KNR Heavy Infrastructures Ltd
975PKHIL19,Patel KNR Heavy Infrastructures Ltd
975PKHIL19A,Patel KNR Heavy Infrastructures Ltd
975PKHIL20,Patel KNR Heavy Infrastructures Ltd
0BFL18Z,Bajaj Finance Ltd
10KHIL20,Patel KNR Heavy Infrastructures Ltd
10KHIL21,Patel KNR Heavy Infrastructures Ltd
10KHIL21A,Patel KNR Heavy Infrastructures Ltd
10KHIL22,Patel KNR Heavy Infrastructures Ltd
10KHIL22A,Patel KNR Heavy Infrastructures Ltd
880BFL17,Bajaj Finance Ltd
10KHIL23,Patel KNR Heavy Infrastructures Ltd
1035KHIL23A,Patel KNR Heavy Infrastructures Ltd
1035KHIL24,Patel KNR Heavy Infrastructures Ltd
887BFL19,Bajaj Finance Ltd
1035KHIL24A,Patel KNR Heavy Infrastructures Ltd
1035KHIL25,Patel KNR Heavy Infrastructures Ltd
1035KHIL26,Patel KNR Heavy Infrastructures Ltd
11EFIL25,Edelweiss Finance &amp; Investments Ltd
1035KHIL26A,Patel KNR Heavy Infrastructures Ltd
1035KHIL27,Patel KNR Heavy Infrastructures Ltd
EFILG8L501A,Edelweiss Finance &amp; Investments Ltd
EFILG8L501C,Edelweiss Finance &amp; Investments Ltd
EFILC7I501A,Edelweiss Finance &amp; Investments Ltd
1235UFSL21,Ujjivan Financial Services Ltd
115XFPL18,Xander Finance Pvt Ltd
115XFPL18A,Xander Finance Pvt Ltd
886LTIF18,L&amp;T Infrastructure Finance Company Ltd
88652LTIF18,L&amp;T Infrastructure Finance Company Ltd
88634LTIF18,L&amp;T Infrastructure Finance Company Ltd
9RCL18,Reliance Capital Ltd
88550LTIF18,L&amp;T Infrastructure Finance Company Ltd
102609JMF18,JM Financial Credit Solutions Ltd
882LTIF20,L&amp;T Infrastructure Finance Company Ltd
882LTIF22,L&amp;T Infrastructure Finance Company Ltd
IND29JULY15,Ind Barath Thermotek Pvt Ltd
IND30JULY15,Ind Barath Thermotek Pvt Ltd
880MMFSL20,Mahindra &amp; Mahindra Financial Services Ltd
875MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd
1125HITC20,Hansdeep Industries &amp; Trading Company Ltd
1015ECL18A,ECL Finance Ltd
87317MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
87535MMFL18,Mahindra &amp; Mahindra Financial Services Ltd
719IRFC25,Indian Railway Finance Corporation
RHFLM07,Reliance Home Finance Ltd
980AHFL22B,Aadhar Housing Finance Ltd
837RECL20,Rural Electrification Corporation Ltd
1005AFSL22,Avanse Financial Services Ltd
1010AFSL25A,Avanse Financial Services Ltd
ECLD7H502A,ECL Finance Ltd
EFILG8J501A,Edelweiss Finance &amp; Investments Ltd
0KMPL18E,Kotak Mahindra Prime Ltd
87KMPL18,Kotak Mahindra Prime Ltd
0KMPL18F,Kotak Mahindra Prime Ltd
0RHPL19,Rajesh Housing Pvt Ltd
874ILFS17,Infrastructure Leasing &amp; Financial Services Ltd
874ILFS18,Infrastructure Leasing &amp; Financial Services Ltd
1075SREI22,SREI Equipment Finance Ltd
1075SREI25,SREI Equipment Finance Ltd
1225DLF17,DLF Ltd
1225DLF18,DLF Ltd
1225DLF19,DLF Ltd
1225DLF20,DLF Ltd
845PFC20,Power Finance Corporation Ltd
993NRB18,NRB Bearings Ltd
1425ABPL19,Accord Buildcon Pvt Ltd
EFILA7H502A,Edelweiss Finance &amp; Investments Ltd
9MMFSL25A,Mahindra &amp; Mahindra Financial Services Ltd
9RCL18A,Reliance Capital Ltd
874ILFS18A,Infrastructure Leasing &amp; Financial Services Ltd
870KMIL17,Kotak Mahindra Investments Ltd
SHPL7AUG15,Sterling Habitats Pvt Ltd
818SAIL18,Steel Authority of India Ltd
8RENP2020,Rajesh Estates &amp; Nirman Pvt Ltd
124296JFS18,Janalakshmi Financial Services Ltd
871HDB18,HDB FINANCIAL SERVICES Ltd
9MMFSL25B,Mahindra &amp; Mahindra Financial Services Ltd
880BFL18,Bajaj Finance Ltd
0BFL18X,Bajaj Finance Ltd
0BFL18Y,Bajaj Finance Ltd
1166EFL20A,Equitas Finance Ltd
1250JFSL18,Janalakshmi Financial Services Ltd
995CMDC22,Classic Mall Development Company Pvt Ltd
990ISCFL18,IndoStar Capital Finance Ltd
990ISCFL18A,IndoStar Capital Finance Ltd
980ISCFL17,IndoStar Capital Finance Ltd
1352AMPL18,Asirvad Microfinance Pvt Ltd
1335GKFSP19,Grameen Koota Financial Services Pvt Ltd
812PFC17,Power Finance Corporation Ltd
812PFC17A,Power Finance Corporation Ltd
817PFC18,Power Finance Corporation Ltd
975ECL25,ECL Finance Ltd
1225DLF17I,DLF Ltd
1225DLF18II,DLF Ltd
ECLG7A501B,ECL Finance Ltd
1225DLF19A,DLF Ltd
1225DLF20B,DLF Ltd
EFILD7K501A,Edelweiss Finance &amp; Investments Ltd
EFILD8A501A,Edelweiss Finance &amp; Investments Ltd
0IREL16B,Indiabulls Real Estate Ltd
907SCUF18,Shriram-City Union Finance Ltd
890BFL25,Bajaj Finance Ltd
880BFL20,Bajaj Finance Ltd
1050AUFIL18,AU Financiers (India) Ltd
867KMPL17,Kotak Mahindra Prime Ltd
945VEDA20,Vedanta Ltd
866MMFSL18,Mahindra &amp; Mahindra Financial Services Ltd
0STFCL18,Shriram Transport Finance Co Ltd
1415MMFL20,Madura Micro Finance Ltd
1050SREI25,SREI Equipment Finance Ltd
EFILG7H501A,Edelweiss Finance &amp; Investments Ltd
EFILG7H501B,Edelweiss Finance &amp; Investments Ltd
EFILF7H501A,Edelweiss Finance &amp; Investments Ltd
0ICICIHF17,ICICI HOME FINANCE COMPANY Ltd
0ICICIHF17A,ICICI HOME FINANCE COMPANY Ltd
0IREL16AII,Indiabulls Real Estate Ltd
1175IREL17B,Indiabulls Real Estate Ltd
1180IREL18C,Indiabulls Real Estate Ltd
1150IREL20D,Indiabulls Real Estate Ltd
827SAIL20,Steel Authority of India Ltd
850HDFC20,Housing Development Finance CorpLt
1275AMPL17,Annapurna Microfinance Pvt Ltd
869ILFS25,Infrastructure Leasing &amp; Financial Services Ltd
715NTPC25,NTPC Ltd
865IIL20,India Infradebt Ltd
LTIF27AUG15,L&amp;T Infrastructure Finance Company Ltd
869ILFS25A,Infrastructure Leasing &amp; Financial Services Ltd
1084AHFL18A,Aspire Home Finance Corporation Ltd
0AHFL18B,Aspire Home Finance Corporation Ltd
1084AHFL18C,Aspire Home Finance Corporation Ltd
1050AUFI18,AU Financiers (India) Ltd
ECLG7H502A,ECL Finance Ltd
ECLG7H503A,ECL Finance Ltd
1230SCNL17,SATIN CREDITCARE NETWORK Ltd
1310MPMPL17,M Power Microfinance Pvt Ltd
9ECSL17,Edelweiss Commodities Services Ltd
9ECSL20,Edelweiss Commodities Services Ltd
937TCIL18I,Thomas Cook (India) Ltd
937TCIL19II,Thomas Cook (India) Ltd
937TCL20III,Thomas Cook (India) Ltd
902IOT2028,IOT Utkal Energy Services Ltd
890RCL17,Reliance Capital Ltd
87257KMIL18,Kotak Mahindra Investments Ltd
1310JFSL17,Janalakshmi Financial Services Ltd
715IRFC25,Indian Railway Finance Corporation
985MFL17,Magma Fincorp  Ltd
985MFL17A,Magma Fincorp  Ltd
0MFL17B,Magma Fincorp  Ltd
1050AFIL18A,AU Financiers (India) Ltd
1050AFIL18,AU Financiers (India) Ltd
1360LMPL17,Light Microfinance Pvt Ltd
950RHFL25E,Reliance Home Finance Ltd
1285JFSL18D,Janalakshmi Financial Services Ltd
0KMIL17B,Kotak Mahindra Investments Ltd
880KMIL17,Kotak Mahindra Investments Ltd
880KMIL17B,Kotak Mahindra Investments Ltd
880KMIL17C,Kotak Mahindra Investments Ltd
880KMIL17D,Kotak Mahindra Investments Ltd
13IFALPL17,Intrepid Finance And Leasing Pvt Ltd
9ERFL17II,Edelweiss Retail Finance Ltd
9ERFL20III,Edelweiss Retail Finance Ltd
860MMFSL16,Mahindra &amp; Mahindra Financial Services Ltd
9ERFL20IV,Edelweiss Retail Finance Ltd
9ERFL17I,Edelweiss Retail Finance Ltd
1213EMFL18,Equitas Micro Finance Ltd
0MFL17C,Magma Fincorp  Ltd
0MFL17D,Magma Fincorp  Ltd
1055HLF19II,Hinduja Leyland Finance Ltd
1055HLF18I,Hinduja Leyland Finance Ltd
1055HLF20II,Hinduja Leyland Finance Ltd
ABB4SEP15,ABB India Ltd
1310SFPL17,Saija Finance Pvt Ltd
980AHFL22C,Aadhar Housing Finance Ltd
0RHFL18,Repco Home Finance Ltd
828PFC18,Power Finance Corporation Ltd
836PFC20A,Power Finance Corporation Ltd
1275SVCPL17,SV Creditline Pvt Ltd
19SBPL21,Saisrushti Builders Pvt Ltd
0RHFL18A,Repco Home Finance Ltd
1025FEL20D,Future Enterprises Ltd
1025FEL20D,Future Enterprises Ltd
1025FEL21A,Future Enterprises Ltd
1025FEL21A,Future Enterprises Ltd
1025FEL20E,Future Enterprises Ltd
1025FEL20E,Future Enterprises Ltd
1025FEL21B,Future Enterprises Ltd
1025FEL21B,Future Enterprises Ltd
955RFL16,RELIGARE FINVEST Ltd
965RFL17,RELIGARE FINVEST Ltd
970RFL17,RELIGARE FINVEST Ltd
980RFL17,RELIGARE FINVEST Ltd
860MMFSL16A,Mahindra &amp; Mahindra Financial Services Ltd
1062ECL25,ECL Finance Ltd
88600LTIF19,L&amp;T Infrastructure Finance Company Ltd
88200LTIF18,L&amp;T Infrastructure Finance Company Ltd
88200LTIF20,L&amp;T Infrastructure Finance Company Ltd
EFILH7K501A,Edelweiss Finance &amp; Investments Ltd
EFILH8A501A,Edelweiss Finance &amp; Investments Ltd
EFILH8A501B,Edelweiss Finance &amp; Investments Ltd
EFILH8A501D,Edelweiss Finance &amp; Investments Ltd
EFILH6I501D,Edelweiss Finance &amp; Investments Ltd
EFILD7L501A,Edelweiss Finance &amp; Investments Ltd
925RHFL25A,Reliance Home Finance Ltd
923EID18,EID Parry (India) Ltd
876HDBFS17,HDB FINANCIAL SERVICES Ltd
980FCL20,Forbes &amp; Company Ltd
890KMIL17,Kotak Mahindra Investments Ltd
870KMIL17A,Kotak Mahindra Investments Ltd
980AHFL22D,Aadhar Housing Finance Ltd
1150MFL18A,MUTHOOT FINCORP Ltd
EFILD7I501A,Edelweiss Finance &amp; Investments Ltd
940IBHFL20,INDIABULLS HOUSING FINANCE Ltd
RHFLM08,Reliance Home Finance Ltd
1050AUFIL19,AU Financiers (India) Ltd
945ADANI18,Adani Transmission Ltd
0KMPL17IA,Kotak Mahindra Prime Ltd
0KMPL17IIA,Kotak Mahindra Prime Ltd
0KMPL17IIIA,Kotak Mahindra Prime Ltd
14AMPL19,Annapurna Microfinance Pvt Ltd
ECLI6I502A,ECL Finance Ltd
EFILH7L501A,Edelweiss Finance &amp; Investments Ltd
890LTIF25,L&amp;T Infrastructure Finance Company Ltd
EFILD0B501A,Edelweiss Finance &amp; Investments Ltd
867LTIDFL22,L&amp;T Infra Debt Fund Ltd
EFILD0B501B,Edelweiss Finance &amp; Investments Ltd
865HDFC2020,Housing Development Finance CorpLt
EFILD7I502A,Edelweiss Finance &amp; Investments Ltd
EFILI7L501A,Edelweiss Finance &amp; Investments Ltd
1380UMFPL19,Utkarsh Micro Finance Pvt Ltd
836RECL20,Rural Electrification Corporation Ltd
880BFL20A,Bajaj Finance Ltd
8RENPL20,Rajesh Estates &amp; Nirman Pvt Ltd
MFL18SEP15,Magma Fincorp  Ltd
1125HITC20B,Hansdeep Industries &amp; Trading Company Ltd
846PFC20,Power Finance Corporation Ltd
840PFC25,Power Finance Corporation Ltd
0ICICIHFC18,ICICI HOME FINANCE COMPANY Ltd
886KMPL17,Kotak Mahindra Prime Ltd
0ICICIHF18A,ICICI HOME FINANCE COMPANY Ltd
886KMPL17A,Kotak Mahindra Prime Ltd
86174KMPL16,Kotak Mahindra Prime Ltd
RCL18SEP15,Reliance Capital Ltd
RCL18SEP15A,Reliance Capital Ltd
5SVL20,SVL Ltd
860HDFC18,Housing Development Finance CorpLt
975ECL25A,ECL Finance Ltd
120132JFS21,Janalakshmi Financial Services Ltd
711NHAI25,National Highways Authority Of India
880BFL20X,Bajaj Finance Ltd
728NHAI30,National Highways Authority Of India
1275FFSPL17,Future Financial Servicess Pvt Ltd
970PCL18,Prism Cement Ltd
0RHPL19A,Rajesh Housing Pvt Ltd
12SOBHA18,Sobha Ltd
12SOBHA17,Sobha Ltd
1270AMPL17,Annapurna Microfinance Pvt Ltd
2130RVV19,Real Value Ventures Pvt Ltd
AUFI22SEP15,AU Financiers (India) Ltd
1195UBI0915,United Bank of India
AUFL22SEP15,AU Financiers (India) Ltd
RCL24SEP15,Reliance Capital Ltd
RCL24SEP15A,Reliance Capital Ltd
EFILI7L502A,Edelweiss Finance &amp; Investments Ltd
EFILI7L502B,Edelweiss Finance &amp; Investments Ltd
13IFAL17,Intrepid Finance And Leasing Pvt Ltd
1025SIBL25,South Indian Bank Ltd
1465SCNL18,SATIN CREDITCARE NETWORK Ltd
1405EMFL22,Equitas Micro Finance Ltd
2064JET20,Jet Airways (India) Ltd
1380EMFL22,Equitas Micro Finance Ltd
1585SMFL21,Suryoday Micro Finance Ltd  
0RHPL19B,Rajesh Housing Pvt Ltd
JMF22SEP15,JM Financial Credit Solutions Ltd
1010STFCL23,Shriram Transport Finance Co Ltd
1225AUFIL21,AU Financiers (India) Ltd
1068RFL21,RELIGARE FINVEST Ltd
1030SREI21I,SREI Equipment Finance Ltd
1040SREI23B,SREI Equipment Finance Ltd
1050SREI25C,SREI Equipment Finance Ltd
886KMIL17,Kotak Mahindra Investments Ltd
86696KMIL16,Kotak Mahindra Investments Ltd
ECLL6I501B,ECL Finance Ltd
850AXISB25,AXIS Bank Ltd
880ILFS17,Infrastructure Leasing &amp; Financial Services Ltd
880ILFS20,Infrastructure Leasing &amp; Financial Services Ltd
875ILFS25A,Infrastructure Leasing &amp; Financial Services Ltd
880ILFS20A,Infrastructure Leasing &amp; Financial Services Ltd
811RECL25,Rural Electrification Corporation Ltd
131011SMF20,Suryoday Micro Finance Ltd  
1415SCNL21,SATIN CREDITCARE NETWORK Ltd
12SOBHA19,Sobha Ltd
EFILH8B501A,Edelweiss Finance &amp; Investments Ltd
12SOBHA17I,Sobha Ltd
EFILH8B501B,Edelweiss Finance &amp; Investments Ltd
EFILH8B501C,Edelweiss Finance &amp; Investments Ltd
88303LTIF18,L&amp;T Infrastructure Finance Company Ltd
88377LTIF18,L&amp;T Infrastructure Finance Company Ltd
1302IFAL17,Intrepid Finance And Leasing Pvt Ltd
865HDBFS18,HDB FINANCIAL SERVICES Ltd
1150APL19,APL Apollo Tubes Ltd
1150APL19,APL Apollo Tubes Ltd
1060ECL25,ECL Finance Ltd
EFILE7L501A,Edelweiss Finance &amp; Investments Ltd
EFILE7L501B,Edelweiss Finance &amp; Investments Ltd
930CFSPL25,Credila Financial Services Pvt Ltd
868NEEPCO30,NORTH EASTERN ELECTRIC POWER CORPORATION LTD
1950CJDPL20,Century Joint Developments Pvt Ltd
945RHFL22,Reliance Home Finance Ltd
875MMFSL25,Mahindra &amp; Mahindra Financial Services Ltd
ECLI8C502C,ECL Finance Ltd
861MMFSL19,Mahindra &amp; Mahindra Financial Services Ltd
ECLF7K501A,ECL Finance Ltd
11APML20,Agarwal Packers and Movers Ltd
RCL5OCT15,Reliance Capital Ltd
1210MFL,Magma Fincorp  Ltd
915RHFL25,Reliance Home Finance Ltd
0001APES25,Agri Power and Engineering Solutions Pvt Ltd 
0RHPL19C,Rajesh Housing Pvt Ltd
1302SFPL17,Saija Finance Pvt Ltd
1302PFSPL17,Pahal Financial Services Pvt Ltd
85941MMFSL,Mahindra &amp; Mahindra Financial Services Ltd
941SIL20,Sintex Industries Ltd
86200LTIF18,L&amp;T Infrastructure Finance Company Ltd
86200LTIF20,L&amp;T Infrastructure Finance Company Ltd
85KMPL17,Kotak Mahindra Prime Ltd
EFILE7J502A,Edelweiss Finance &amp; Investments Ltd
EFILE7J502B,Edelweiss Finance &amp; Investments Ltd
EFILE7J502C,Edelweiss Finance &amp; Investments Ltd
0SHFL18,Shriram Housing Finance Ltd
RCL12OCT15,Reliance Capital Ltd
1025FEL20G,Future Enterprises Ltd
1025FEL20G,Future Enterprises Ltd
1025FEL20I,Future Enterprises Ltd
1025FEL20I,Future Enterprises Ltd
1025FEL21II,Future Enterprises Ltd
1025FEL21II,Future Enterprises Ltd
1010FEL20I,Future Enterprises Ltd
1010FEL20I,Future Enterprises Ltd
1010FEL21II,Future Enterprises Ltd
1010FEL21II,Future Enterprises Ltd
10ECL2025,ECL Finance Ltd
980ECL2025,ECL Finance Ltd
1302PFS17,Pudhuaaru Financial Services Pvt Ltd
851MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd
853MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd
854MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd
870ILFSFS18,IL&amp;FS Financial Services Ltd
EFILE7K502A,Edelweiss Finance &amp; Investments Ltd
EFILI8C503A,Edelweiss Finance &amp; Investments Ltd
EFILI8C503B,Edelweiss Finance &amp; Investments Ltd
925MRHFL25,Mahindra Rural Housing Finance Ltd
851HDB18,HDB FINANCIAL SERVICES Ltd
105APL19,Adani Power Ltd
105APL19I,Adani Power Ltd
105APL19II,Adani Power Ltd
EFILI7A501A,Edelweiss Finance &amp; Investments Ltd
EFILI8C501A,Edelweiss Finance &amp; Investments Ltd
918ECL25,ECL Finance Ltd
788PFC17,Power Finance Corporation Ltd
8PFC2018,Power Finance Corporation Ltd
825HDFC18,Housing Development Finance CorpLt
870BFL25,Bajaj Finance Ltd
865BFL22,Bajaj Finance Ltd
RCL23OCT15,Reliance Capital Ltd
885RCL18,Reliance Capital Ltd
885RCL18A,Reliance Capital Ltd
84635KMPL17,Kotak Mahindra Prime Ltd
847KMPL17,Kotak Mahindra Prime Ltd
85KMPL17A,Kotak Mahindra Prime Ltd
890MMFSL25,Mahindra &amp; Mahindra Financial Services Ltd
880RCL18,Reliance Capital Ltd
880RCL18A,Reliance Capital Ltd
8258RJIL25,Reliance Jio Infocomm Ltd
1058AMP18,Astra Microwave Products Ltd
14PSCL2019,Paranjape Schemes (Construction) Ltd
894BFL25,Bajaj Finance Ltd
955AFSL20,Avanse Financial Services Ltd
0AFL2018B,Axis Finance Ltd
0AFL2018C,Axis Finance Ltd
0AFL2018D,Axis Finance Ltd
848MMFL20,Mahindra &amp; Mahindra Financial Services Ltd
EFILF7J503A,Edelweiss Finance &amp; Investments Ltd
EFILJ8J501A,Edelweiss Finance &amp; Investments Ltd
814HDFC16,Housing Development Finance CorpLt
950AHFL17,Aadhar Housing Finance Ltd
RCL30OCT15,Reliance Capital Ltd
RCL30OCT15A,Reliance Capital Ltd
0RCL19,Reliance Capital Ltd
833ICICI17,ICICI HOME FINANCE COMPANY Ltd
833ICICI17A,ICICI HOME FINANCE COMPANY Ltd
0ICICI18,ICICI HOME FINANCE COMPANY Ltd
1175AUFIL21,AU Financiers (India) Ltd
895SCUF18,Shriram-City Union Finance Ltd
882SCUF17,Shriram-City Union Finance Ltd
848MMFL17,Mahindra &amp; Mahindra Financial Services Ltd
95495JMFP17,JM FINANCIAL PRODUCTS Ltd
848MMFL17A,Mahindra &amp; Mahindra Financial Services Ltd
850HDBFS18,HDB FINANCIAL SERVICES Ltd
RHFLM11II,Reliance Home Finance Ltd
RHFLM11I,Reliance Home Finance Ltd
850BFL2018,Bajaj Finance Ltd
ECLA7J501A,ECL Finance Ltd
0BFL2018A,Bajaj Finance Ltd
ECLA7J501B,ECL Finance Ltd
0BFL2018B,Bajaj Finance Ltd
ECLA7J501C,ECL Finance Ltd
850BFL18,Bajaj Finance Ltd
ECLF7J506A,ECL Finance Ltd
22RMDL19A,Relisys Medical Devices Ltd
1315GKFS21,Grameen Koota Financial Services Pvt Ltd
825KMPL16,Kotak Mahindra Prime Ltd
0KMPL16F,Kotak Mahindra Prime Ltd
EFILF7K502A,Edelweiss Finance &amp; Investments Ltd
EFILF7J504A,Edelweiss Finance &amp; Investments Ltd
0RHPL19D,Rajesh Housing Pvt Ltd
981LTMRH35,L&amp;T Metro Rail (Hyderabad) Ltd
86038LTIF18,L&amp;T Infrastructure Finance Company Ltd
86060LTIF18,L&amp;T Infrastructure Finance Company Ltd
86000LTIF18,L&amp;T Infrastructure Finance Company Ltd
1140ISFC18,Indian School Finance Company Pvt Ltd
825ABL25,AXIS Bank Ltd
850ILFS20,Infrastructure Leasing &amp; Financial Services Ltd
824HDFC17,Housing Development Finance CorpLt
84106KMIL17,Kotak Mahindra Investments Ltd
970AHFL22,Aadhar Housing Finance Ltd
830HPSPL20,Hitachi Payment Services Pvt Ltd
970AHFL20,Aadhar Housing Finance Ltd
10AEL19A,Abellon Energy Ltd
10AEL19B,Abellon Energy Ltd
10AEL19C,Abellon Energy Ltd
ECLF7K503A,ECL Finance Ltd
ECLF7K503B,ECL Finance Ltd
ECLF7J505A,ECL Finance Ltd
ECLF7J505B,ECL Finance Ltd
RHFLM12II,Reliance Home Finance Ltd
RHFLM12I,Reliance Home Finance Ltd
1025MLL25,Mylan Laboratories Ltd
9SHFL20,Shriram Housing Finance Ltd
985TVBFL21,TALWALKARS BETTER VALUE FITNESS Ltd
10JSHPL23A,Joyville Shapoorji Housing Pvt Ltd
10JSHPL23B,Joyville Shapoorji Housing Pvt Ltd
855TRCL17A,The Ramco Cements Ltd
855TRCL17B,The Ramco Cements Ltd
855TRCL17C,The Ramco Cements Ltd
881TFC25,Tourism Finance Corpn Of India Ltd
894BFL25A,Bajaj Finance Ltd
2114ALPHA25,Alpha Corp Development Private Ltd
0ALPHA25,Alpha Corp Development Private Ltd
0ARPL27,Ashna Realtors Pvt Ltd
86LTIF22,L&amp;T Infrastructure Finance Company Ltd
865LTIDFL22,L&amp;T Infra Debt Fund Ltd
975AHFC20,Aspire Home Finance Corporation Ltd
0RHFL17,Reliance Home Finance Ltd
1165AUFIL21,AU Financiers (India) Ltd
0SMIL18,Samvardhana Motherson International Ltd
835SAIL22,Steel Authority of India Ltd
852HDBFS18,HDB FINANCIAL SERVICES Ltd
0HDBFS18,HDB FINANCIAL SERVICES Ltd
882RHFL22,Reliance Home Finance Ltd
835ICICIH18,ICICI HOME FINANCE COMPANY Ltd
12VHBPL18,Vikram Hospital (Bengaluru) Pvt Ltd
1350ESAF18,ESAF Microfinance and Investments Pvt Ltd
11VISL23E,Velankani Information Systems Ltd
11VISL23F,Velankani Information Systems Ltd
835HDFC18,Housing Development Finance CorpLt
